consecutive,period,fold,cor,mae,rmse,no_perfect,no_data,no_data_full
5,12,2.9,0.906525382416906,2.29113924050633,4.74007958059564,35,79,127
1,13,2.9,0.88535604093932,3.11111111111111,5.00444247088968,24,90,127
2,13,2.9,0.894033787351029,2.24137931034483,4.55237717363516,40,87,127
3,13,2.9,0.890321061548604,2.19767441860465,4.56350538460829,40,86,127
4,13,2.9,0.899479463297806,1.97368421052632,4.47507718251582,37,76,127
5,13,2.9,0.913553267069625,2.14084507042254,4.69041575982343,33,71,127
1,14,2.9,0.881505392619463,3.18823529411765,5.15067100140418,21,85,127
2,14,2.9,0.887071326195958,2.23809523809524,4.67261525629206,39,84,127
3,14,2.9,0.900312175168606,2.07228915662651,4.43425874328615,38,83,127
4,14,2.9,0.890009964661921,2.05263157894737,4.60548871628077,36,76,127
5,14,2.9,0.904080683940953,2.2463768115942,4.8856489044334,32,69,127
1,15,2.9,0.902634411843081,2.97560975609756,4.65649297532685,21,82,127
2,15,2.9,0.912175479542461,2,4.04297897748006,38,81,127
3,15,2.9,0.923433529459703,1.73417721518987,3.71279007305588,38,79,127
4,15,2.9,0.925971239314649,1.625,3.69120576505835,36,72,127
5,15,2.9,0.942382515487209,1.6875,3.90512483795333,32,64,127
1,1,3,0.565952314780267,5.75590551181102,9.10956925263231,34,127,127
2,1,3,0.645213270056531,3.5511811023622,7.46593312857241,62,127,127
3,1,3,0.835846537114192,2.416,5.09588068934115,63,125,127
4,1,3,0.795974099855133,3.14285714285714,6.0083974848652,54,119,127
5,1,3,0.710037838915401,4.50877192982456,9.4859082928495,47,114,127
1,2,3,0.656294588363558,3.79365079365079,6.89375148404767,51,126,127
2,2,3,0.658001954893587,3.65873015873016,6.81210407324799,54,126,127
3,2,3,0.834660450922013,2.68,4.85715966383647,55,125,127
4,2,3,0.805014617083433,3.18333333333333,6.34034699365894,49,120,127
5,2,3,0.807038223187053,4.21621621621622,8.08958845933719,41,111,127
1,3,3,0.811572194771491,2.95161290322581,5.47575300463251,52,124,127
2,3,3,0.807066393323507,2.87096774193548,5.4550952802063,56,124,127
3,3,3,0.744055583877456,3.15322580645161,6.62655946344561,55,124,127
4,3,3,0.817559686762074,3.10084033613445,5.77520053127773,49,119,127
5,3,3,0.809717820499515,3.75925925925926,7.38617326872011,43,108,127
1,4,3,0.806076111881795,2.83333333333333,5.83571380000387,56,126,127
2,4,3,0.804923551955856,2.78571428571429,5.85472269008343,60,126,127
3,4,3,0.848674045015947,2.67741935483871,5.30824070242097,57,124,127
4,4,3,0.820470576392255,3.15,5.90903263374528,49,120,127
5,4,3,0.844799612680484,3.16037735849057,5.76996125031951,42,106,127
1,5,3,0.801617332662221,3.26890756302521,7.03592223384201,50,119,127
2,5,3,0.805572108522109,3.0672268907563,7.03233826778868,60,119,127
3,5,3,0.802293805618833,3.1965811965812,7.09279157368185,55,117,127
4,5,3,0.780230789112374,3.70535714285714,7.65144710869407,47,112,127
5,5,3,0.783847653341853,3.7843137254902,7.57834893291538,42,102,127
1,6,3,0.856328430342822,2.89565217391304,5.98912057128518,43,115,127
2,6,3,0.865950471905046,2.42105263157895,5.80078639556893,57,114,127
3,6,3,0.866426153245476,2.44642857142857,5.76473267872352,55,112,127
4,6,3,0.831256926896957,2.89719626168224,6.38778039053919,48,107,127
5,6,3,0.84145255897797,2.91836734693878,6.13787173112595,43,98,127
1,7,3,0.85004671357078,2.93577981651376,5.80572321234389,34,109,127
2,7,3,0.855139356437688,2.62385321100917,5.73577218592295,46,109,127
3,7,3,0.855230879367347,2.55963302752294,5.84274033984903,50,109,127
4,7,3,0.841951173582101,2.86407766990291,6.1225351688009,43,103,127
5,7,3,0.825373174223786,2.9247311827957,6.10305758025901,39,93,127
1,8,3,0.844676063051392,2.81904761904762,5.4563200576422,31,105,127
2,8,3,0.842758610076962,2.39423076923077,5.32862372186579,43,104,127
3,8,3,0.842337913613502,2.31372549019608,5.28037431828242,44,102,127
4,8,3,0.816384954489229,2.57894736842105,5.78655428785696,41,95,127
5,8,3,0.802438655644497,2.68181818181818,5.70287009081631,37,88,127
1,9,3,0.893439965049216,2.62,3.989987468652,27,100,127
2,9,3,0.899689886391117,2,3.69594372251526,43,100,127
3,9,3,0.899065728160234,1.88888888888889,3.69684550213647,46,99,127
4,9,3,0.837514257031889,2.30851063829787,4.62992118861282,42,94,127
5,9,3,0.850042084181671,2.47126436781609,4.67200023618327,38,87,127
1,10,3,0.893595706469573,2.71134020618557,4.70248892203434,33,97,127
2,10,3,0.900193730833233,2.1340206185567,4.41996408064894,44,97,127
3,10,3,0.898715288914248,2.125,4.49536798642039,45,96,127
4,10,3,0.896887003114056,2.03448275862069,4.52959616073115,41,87,127
5,10,3,0.886341854625584,2.46341463414634,5.06783255734326,36,82,127
1,11,3,0.892038179957173,2.74468085106383,4.78250357297639,33,94,127
2,11,3,0.899192300622804,2.03225806451613,4.42013963677644,48,93,127
3,11,3,0.89650412100398,2.05434782608696,4.51206113125409,49,92,127
4,11,3,0.893167454606411,1.97619047619048,4.56435464587638,46,84,127
5,11,3,0.887623873279346,2.35,5.04975246918104,41,80,127
1,12,3,0.893119552795494,2.87777777777778,4.84767985741633,30,90,127
2,12,3,0.888474681744401,2.28409090909091,4.65515354692566,43,88,127
3,12,3,0.891812284771946,2.23863636363636,4.59619407771256,43,88,127
4,12,3,0.892565068795507,2.1125,4.62466214982241,41,80,127
5,12,3,0.907462530738718,2.2972972972973,4.86298762579637,37,74,127
1,13,3,0.891451562549953,2.95402298850575,4.90249760414227,26,87,127
2,13,3,0.894930186836462,2.21428571428571,4.5903625751599,41,84,127
3,13,3,0.89353190808014,2.14285714285714,4.57477556045883,42,84,127
4,13,3,0.899316312068454,1.94666666666667,4.4929574521318,39,75,127
5,13,3,0.913669601714175,2.11428571428571,4.7116875957559,35,70,127
1,14,3,0.894340223834598,2.91463414634146,4.91761393658228,24,82,127
2,14,3,0.901233495898469,2.0875,4.47353327918772,38,80,127
3,14,3,0.907288249015286,1.92307692307692,4.27575154587486,37,78,127
4,14,3,0.897842644524808,1.94520547945205,4.44139926118563,35,73,127
5,14,3,0.911552890876302,2.13636363636364,4.72741841267354,31,66,127
1,15,3,0.880122529774041,3,4.7495727764128,20,77,127
2,15,3,0.894526789319196,2.05263157894737,4.16122451613515,35,76,127
3,15,3,0.913476668426967,1.77027027027027,3.8007822807872,35,74,127
4,15,3,0.924803391817543,1.6231884057971,3.73390264810255,34,69,127
5,15,3,0.940737606533209,1.7258064516129,3.96150834747281,30,62,127
1,1,3.1,0.5791623402156,5.40944881889764,8.85802274376928,36,127,127
2,1,3.1,0.651967104607386,3.49606299212598,7.38481097055748,60,127,127
3,1,3.1,0.76490558696293,2.792,6.49738408900075,61,125,127
4,1,3.1,0.795680479709212,3.20168067226891,6.03700075793109,53,119,127
5,1,3.1,0.709482543796126,4.54385964912281,9.52650964230406,47,114,127
1,2,3.1,0.660798664984799,3.8015873015873,6.86895477365659,48,126,127
2,2,3.1,0.662776753744118,3.66666666666667,6.78700906611241,51,126,127
3,2,3.1,0.761334676662789,3.072,6.28903808225074,52,125,127
4,2,3.1,0.86858146305172,2.84033613445378,5.12039914410566,46,119,127
5,2,3.1,0.82674000122211,4.40909090909091,8.42021377400836,38,110,127
1,3,3.1,0.741751816687741,3.3739837398374,7.0185584418473,51,123,127
2,3,3.1,0.736340838680124,3.30894308943089,7.00696517585251,55,123,127
3,3,3.1,0.741395891847039,3.33333333333333,6.94227066248641,54,123,127
4,3,3.1,0.806323623203191,3.47457627118644,6.51725220251499,47,118,127
5,3,3.1,0.809465981709857,3.96296296296296,7.50925355071254,41,108,127
1,4,3.1,0.861336627419648,2.5655737704918,5.38135822942894,54,122,127
2,4,3.1,0.861372905986559,2.48360655737705,5.36610491578511,59,122,127
3,4,3.1,0.852855100966556,2.66393442622951,5.48694426589602,56,122,127
4,4,3.1,0.826294431411363,3.14406779661017,6.08485198906379,48,118,127
5,4,3.1,0.860472646731769,3.02857142857143,5.61460680046337,41,105,127
1,5,3.1,0.843785369578488,2.89565217391304,6.17780036835963,50,115,127
2,5,3.1,0.837966339080843,2.83333333333333,6.44749373311805,57,114,127
3,5,3.1,0.834610468697429,2.94736842105263,6.49696285319452,54,114,127
4,5,3.1,0.80951827854985,3.26605504587156,6.77827073289643,47,109,127
5,5,3.1,0.817473563163557,3.3030303030303,6.59736709038178,42,99,127
1,6,3.1,0.852055559863882,3.03508771929825,6.16725933614748,42,114,127
2,6,3.1,0.862063301586165,2.6283185840708,6.00073741781143,53,113,127
3,6,3.1,0.862393808858798,2.67567567567568,5.97818858340373,51,111,127
4,6,3.1,0.828666094228169,3.10377358490566,6.58400004585158,45,106,127
5,6,3.1,0.838604548509792,3.14432989690722,6.35788332799298,40,97,127
1,7,3.1,0.843887740803211,2.76851851851852,5.52519481808359,33,108,127
2,7,3.1,0.844532247530304,2.51851851851852,5.47891581597295,44,108,127
3,7,3.1,0.845363052084896,2.47222222222222,5.6166089677221,48,108,127
4,7,3.1,0.827172362532129,2.73529411764706,5.86364672718066,41,102,127
5,7,3.1,0.804545530188284,2.78260869565217,5.81415065388634,37,92,127
1,8,3.1,0.875426274340602,2.51485148514852,4.42092235347394,28,101,127
2,8,3.1,0.879570148884418,2.09,4.26262829718942,41,100,127
3,8,3.1,0.878825769243189,2.05050505050505,4.33100170371425,44,99,127
4,8,3.1,0.846766761455951,2.41304347826087,4.9475509971667,39,92,127
5,8,3.1,0.834757280240197,2.57647058823529,4.82761663276416,35,85,127
1,9,3.1,0.904681933438323,2.35106382978723,3.70020125962118,27,94,127
2,9,3.1,0.905676940960594,1.81914893617021,3.48095120284611,42,94,127
3,9,3.1,0.902875487952543,1.78723404255319,3.51289418171326,43,94,127
4,9,3.1,0.876549525739775,2.05681818181818,3.97291969577676,39,88,127
5,9,3.1,0.851679031222419,2.34567901234568,4.47213595499958,36,81,127
1,10,3.1,0.888363567452563,2.58510638297872,4.72544042752023,35,94,127
2,10,3.1,0.895900442124445,2.01063829787234,4.43990607529561,45,94,127
3,10,3.1,0.893941208200992,2.06451612903226,4.54606056566195,45,93,127
4,10,3.1,0.893096310400436,2.06024096385542,4.66078229123235,39,83,127
5,10,3.1,0.882078753589723,2.49367088607595,5.18639896047491,34,79,127
1,11,3.1,0.894069269503902,2.71739130434783,4.75942999875442,32,92,127
2,11,3.1,0.897688794406442,2.10989010989011,4.49664099298357,45,91,127
3,11,3.1,0.894641863430977,2.1685393258427,4.63620340607182,46,89,127
4,11,3.1,0.891622742741528,2.14814814814815,4.72189541352795,42,81,127
5,11,3.1,0.906000416145248,2.22972972972973,4.91137675419241,38,74,127
1,12,3.1,0.888396720006825,2.8314606741573,4.83433413376175,31,89,127
2,12,3.1,0.890421176597644,2.17241379310345,4.56498416862207,43,87,127
3,12,3.1,0.889126562606049,2.26436781609195,4.63246911645858,42,87,127
4,12,3.1,0.890326883884782,2.13924050632911,4.66470724385637,40,79,127
5,12,3.1,0.907298646400658,2.32876712328767,4.90736097926593,36,73,127
1,13,3.1,0.880270092397309,2.95,4.95731782317817,26,80,127
2,13,3.1,0.887028012244897,2.19480519480519,4.58824019117875,38,77,127
3,13,3.1,0.890463611010394,2.07894736842105,4.47801647819069,38,76,127
4,13,3.1,0.890093902238843,1.98529411764706,4.53904628490067,35,68,127
5,13,3.1,0.911057110252493,2.17741935483871,4.81429323523596,31,62,127
1,14,3.1,0.904695187037354,2.6986301369863,4.53449488208074,24,73,127
2,14,3.1,0.913943314649714,1.87323943661972,4.02981843508095,36,71,127
3,14,3.1,0.918962547220083,1.74285714285714,3.86190182608074,35,70,127
4,14,3.1,0.920089142257719,1.64615384615385,3.82903884304383,33,65,127
5,14,3.1,0.938592136154575,1.78333333333333,4.05996715914468,30,60,127
1,15,3.1,0.880660820858877,2.91666666666667,4.78132942926035,21,72,127
2,15,3.1,0.894221960775472,2.07042253521127,4.23433317829251,32,71,127
3,15,3.1,0.914241950366944,1.74626865671642,3.8998660520434,32,67,127
4,15,3.1,0.922071454677642,1.609375,3.82630696625349,32,64,127
5,15,3.1,0.941565918727303,1.74137931034483,4.06201920231798,28,58,127
1,1,3.2,0.570659044952451,5.40944881889764,8.88642244871399,37,127,127
2,1,3.2,0.634538068921531,3.69291338582677,7.6493013421895,58,127,127
3,1,3.2,0.71343277275334,3.04,7.5968414489181,59,125,127
4,1,3.2,0.777048274197351,3.31623931623932,6.58020860605082,51,117,127
5,1,3.2,0.711174059468774,4.50892857142857,9.54079586377812,45,112,127
1,2,3.2,0.747769786406839,3.43650793650794,6.08080508454189,50,126,127
2,2,3.2,0.750634152019586,3.3015873015873,5.9880834043242,53,126,127
3,2,3.2,0.70360922966784,3.336,7.42697785105086,51,125,127
4,2,3.2,0.866031464824141,2.94117647058824,5.21471737593941,46,119,127
5,2,3.2,0.82669991562402,4.5045871559633,8.50202350442086,38,109,127
1,3,3.2,0.812288256476799,3.13114754098361,5.97810211672842,50,122,127
2,3,3.2,0.80843284009221,3.08196721311475,5.9671230402137,53,122,127
3,3,3.2,0.809963444044853,3.16393442622951,5.94786089113791,52,122,127
4,3,3.2,0.804394801491122,3.60169491525424,6.58645245425816,45,118,127
5,3,3.2,0.809649065382264,4.01869158878505,7.46205353710721,39,107,127
1,4,3.2,0.841720688595609,2.66101694915254,5.60115000298441,54,118,127
2,4,3.2,0.841533765624822,2.61016949152542,5.62831823031489,58,118,127
3,4,3.2,0.833312252689703,2.79661016949153,5.74751235797582,55,118,127
4,4,3.2,0.819459599810582,3.10526315789474,6.00438436302568,48,114,127
5,4,3.2,0.825613715649406,3.23529411764706,6.24028656958863,41,102,127
1,5,3.2,0.840233568491227,2.75438596491228,6.04950338689633,51,114,127
2,5,3.2,0.839135622213336,2.5929203539823,6.08421721465007,57,113,127
3,5,3.2,0.835819532381006,2.70796460176991,6.13707722080791,54,113,127
4,5,3.2,0.807915296328635,3.01851851851852,6.42045342808607,47,108,127
5,5,3.2,0.816586223736651,3.03061224489796,6.18836960494014,42,98,127
1,6,3.2,0.851149136970173,3.04464285714286,6.09522646948296,39,112,127
2,6,3.2,0.862029587219609,2.63063063063063,5.93811933706803,51,111,127
3,6,3.2,0.862100115756645,2.67889908256881,5.89510759681125,48,109,127
4,6,3.2,0.824150419929175,3.15384615384615,6.59253657263564,42,104,127
5,6,3.2,0.833815073202594,3.2,6.36272037153259,37,95,127
1,7,3.2,0.838136378916851,2.95049504950495,5.76263141213102,29,101,127
2,7,3.2,0.840443506431358,2.68316831683168,5.70825353464977,39,101,127
3,7,3.2,0.843530479183519,2.61386138613861,5.73852708186578,43,101,127
4,7,3.2,0.83683972048368,2.6421052631579,5.42993651218095,37,95,127
5,7,3.2,0.802394856098182,2.93023255813954,5.88652382911151,33,86,127
1,8,3.2,0.899630078517471,2.36170212765957,3.80928317375754,25,94,127
2,8,3.2,0.904308104687032,1.88297872340426,3.62467900266222,40,94,127
3,8,3.2,0.903565794649274,1.82978723404255,3.64662478744736,42,94,127
4,8,3.2,0.859482583341419,2.18604651162791,4.36156575256564,37,86,127
5,8,3.2,0.831623185202512,2.61728395061728,4.91909858248415,33,81,127
1,9,3.2,0.901531381680521,2.34408602150538,3.78167625119036,27,93,127
2,9,3.2,0.905172010397835,1.83870967741935,3.52411050319221,40,93,127
3,9,3.2,0.905265276524129,1.79569892473118,3.54843597229292,41,93,127
4,9,3.2,0.89485084596606,1.88095238095238,3.7257150160677,37,84,127
5,9,3.2,0.732482358834065,2.83116883116883,7.90692611066276,34,77,127
1,10,3.2,0.889291018094968,2.58695652173913,4.76627646117468,31,92,127
2,10,3.2,0.891988246951834,2.14285714285714,4.64923484192664,42,91,127
3,10,3.2,0.88921785231781,2.1685393258427,4.73452535499374,42,89,127
4,10,3.2,0.890238063157966,2.12345679012346,4.81253507282394,38,81,127
5,10,3.2,0.879937182558362,2.58441558441558,5.35857123814602,33,77,127
1,11,3.2,0.885396051877256,2.84090909090909,4.93134685640564,29,88,127
2,11,3.2,0.889786455332904,2.2093023255814,4.68545498026531,41,86,127
3,11,3.2,0.882367878504192,2.32530120481928,4.8383508093375,39,83,127
4,11,3.2,0.884212359410709,2.26315789473684,4.89897948556636,36,76,127
5,11,3.2,0.896575786002916,2.44285714285714,5.13948302013789,32,70,127
1,12,3.2,0.887815099621867,2.85542168674699,4.85078555307568,25,83,127
2,12,3.2,0.888266290258351,2.175,4.61789995560753,37,80,127
3,12,3.2,0.88517339139203,2.21518987341772,4.6538401184507,36,79,127
4,12,3.2,0.884478661120819,2.04054054054054,4.61928975469583,36,74,127
5,12,3.2,0.902343578669094,2.23529411764706,4.87792144740553,32,68,127
1,13,3.2,0.876666850874759,3.06944444444444,5.15994186013757,23,72,127
2,13,3.2,0.879796996361493,2.35211267605634,4.784069809656,34,71,127
3,13,3.2,0.888416113792212,2.18571428571429,4.63988916123774,34,70,127
4,13,3.2,0.889346950380915,2.06153846153846,4.64095480892257,33,65,127
5,13,3.2,0.911592433338335,2.27118644067797,4.93345548787536,29,59,127
1,14,3.2,0.886443081808297,2.84285714285714,4.64296703166659,21,70,127
2,14,3.2,0.902752238091898,1.88235294117647,4.09087938194797,35,68,127
3,14,3.2,0.912397202904261,1.74626865671642,3.91895508461425,34,67,127
4,14,3.2,0.918167847213286,1.6984126984127,3.909694909544,32,63,127
5,14,3.2,0.943311174245688,1.7719298245614,4.11032077119356,29,57,127
1,15,3.2,0.884684998198856,2.81818181818182,4.80214598493279,21,66,127
2,15,3.2,0.890889253726648,2.21538461538462,4.4202331995565,29,65,127
3,15,3.2,0.9102141131321,1.86885245901639,4.08114416615219,29,61,127
4,15,3.2,0.918598580288437,1.72413793103448,4.01291020032371,29,58,127
5,15,3.2,0.94074379024974,1.84905660377359,4.24264068711929,26,53,127
1,1,3.3,0.561025428644411,5.45669291338583,9.21014503976692,36,127,127
2,1,3.3,0.552274186525569,4.10236220472441,9.52534951928626,56,127,127
3,1,3.3,0.719097809930481,3.128,7.64355938028874,57,125,127
4,1,3.3,0.793493360876974,3.75862068965517,7.46832391296505,49,116,127
5,1,3.3,0.742951561189043,5.02702702702703,10.2359550006228,43,111,127
1,2,3.3,0.746800828357321,3.432,6.08802102493084,49,125,127
2,2,3.3,0.749946778354454,3.296,5.99466429418696,52,125,127
3,2,3.3,0.827049472755713,2.91869918699187,5.00487567156317,50,123,127
4,2,3.3,0.839774496364424,3.21008403361345,5.99159074569229,46,119,127
5,2,3.3,0.827158929283896,4.52293577981651,8.51065171773293,38,109,127
1,3,3.3,0.811420089434173,3.22314049586777,6.05074956083409,48,121,127
2,3,3.3,0.807704200256882,3.17355371900826,6.03981281522658,51,121,127
3,3,3.3,0.814130067288229,3.15833333333333,5.94768862668516,50,120,127
4,3,3.3,0.794599354890828,3.62608695652174,6.62472312793064,43,115,127
5,3,3.3,0.801643445742336,4.07766990291262,7.55690387106419,37,103,127
1,4,3.3,0.83719754954171,2.74782608695652,5.69973302197034,51,115,127
2,4,3.3,0.838000291774582,2.69565217391304,5.7301642741457,56,115,127
3,4,3.3,0.831367518735941,2.81578947368421,5.82116525381995,54,114,127
4,4,3.3,0.817260236387991,3.13636363636364,6.08649772409836,47,110,127
5,4,3.3,0.823655357643455,3.27551020408163,6.33825444327972,40,98,127
1,5,3.3,0.837709246134733,2.92035398230089,6.27539090204358,51,113,127
2,5,3.3,0.850935123757011,2.56756756756757,5.91607978309962,57,111,127
3,5,3.3,0.847722820479898,2.68468468468469,5.97140332398153,54,111,127
4,5,3.3,0.809106333529053,3.17757009345794,6.58375230339989,47,107,127
5,5,3.3,0.817887416592922,3.20618556701031,6.37246007619353,42,97,127
1,6,3.3,0.830854988648186,2.78899082568807,5.72776915120898,40,109,127
2,6,3.3,0.842683446426875,2.41666666666667,5.57358186580361,51,108,127
3,6,3.3,0.847356646504368,2.4622641509434,5.41050689914174,47,106,127
4,6,3.3,0.796892498668608,2.94059405940594,6.16200430296044,41,101,127
5,6,3.3,0.804447488933237,2.96739130434783,5.86162909541144,36,92,127
1,7,3.3,0.855341393673728,2.55208333333333,5.03632637279727,30,96,127
2,7,3.3,0.857893218772182,2.30208333333333,4.98016900650303,39,96,127
3,7,3.3,0.861642597558019,2.26041666666667,5.05078376756189,43,96,127
4,7,3.3,0.826568584375977,2.64835164835165,5.57565351218242,37,91,127
5,7,3.3,0.799324225050244,2.95294117647059,5.98134354373959,33,85,127
1,8,3.3,0.87796766455545,2.55434782608696,4.11914934232152,25,92,127
2,8,3.3,0.885036554366113,2.1304347826087,3.9699961669021,38,92,127
3,8,3.3,0.885988881242306,2.07608695652174,3.99047779638958,40,92,127
4,8,3.3,0.840595785786093,2.45882352941177,4.67156605559257,35,85,127
5,8,3.3,0.818860604156637,2.825,5.14295634824952,31,80,127
1,9,3.3,0.88584051766012,2.49450549450549,4.10440663752434,26,91,127
2,9,3.3,0.889153528533323,2.01098901098901,3.89279413196308,39,91,127
3,9,3.3,0.889434929585456,2.01111111111111,3.93982515122464,39,90,127
4,9,3.3,0.881967341086079,2.03614457831325,4.07312674069727,37,83,127
5,9,3.3,0.721790966306513,3.14473684210526,8.20381810981615,33,76,127
1,10,3.3,0.88632677370194,2.7093023255814,5.03360798059658,29,86,127
2,10,3.3,0.887145234713327,2.30952380952381,4.9856938190329,39,84,127
3,10,3.3,0.882081284266414,2.36144578313253,5.05392606541675,38,83,127
4,10,3.3,0.882969228942769,2.33333333333333,5.16526862805798,34,75,127
5,10,3.3,0.873611076555483,2.74647887323944,5.67549712409704,30,71,127
1,11,3.3,0.884423791437441,2.65060240963855,4.79206170887717,28,83,127
2,11,3.3,0.889607448233564,2,4.5242829047783,39,81,127
3,11,3.3,0.884272463759622,2.07594936708861,4.64703526012669,38,79,127
4,11,3.3,0.891501827662374,2.02739726027397,4.69916926496821,35,73,127
5,11,3.3,0.903241650503561,2.21212121212121,4.97874269147129,31,66,127
1,12,3.3,0.889351424871039,2.81818181818182,4.96350316171589,27,77,127
2,12,3.3,0.897886822695391,2.06849315068493,4.5735990444264,36,73,127
3,12,3.3,0.895149877386616,2.11111111111111,4.61278416769935,35,72,127
4,12,3.3,0.885324022253239,2.08695652173913,4.73347621748006,35,69,127
5,12,3.3,0.903613555222132,2.28125,4.97807693793497,31,64,127
1,13,3.3,0.885293843314286,3.01449275362319,5.12170714293301,22,69,127
2,13,3.3,0.888554413305704,2.35294117647059,4.76198179209406,30,68,127
3,13,3.3,0.897020921708597,2.16417910447761,4.60531814578326,30,67,127
4,13,3.3,0.89959027645741,2,4.56696210375594,30,63,127
5,13,3.3,0.921985001267842,2.21052631578947,4.86664263392288,26,57,127
1,14,3.3,0.901849621254556,2.875,4.67372977395998,17,64,127
2,14,3.3,0.906769434631126,2.03225806451613,4.27294564862801,30,62,127
3,14,3.3,0.91393385003815,1.86666666666667,4.11096095821889,29,60,127
4,14,3.3,0.91968862360325,1.75862068965517,4.04287367922953,29,58,127
5,14,3.3,0.948179844966202,1.80769230769231,4.23356550948216,26,52,127
1,15,3.3,0.906174643103976,2.68852459016393,4.68691936294557,18,61,127
2,15,3.3,0.90550668435453,2.08333333333333,4.39127923654752,28,60,127
3,15,3.3,0.914702500880565,1.94736842105263,4.1948171864898,26,57,127
4,15,3.3,0.920459456610006,1.83636363636364,4.1275130086244,26,55,127
5,15,3.3,0.942187193899308,1.85714285714286,4.26901508499541,23,49,127
1,1,3.4,0.591344071458115,5.26771653543307,8.89527876190333,34,127,127
2,1,3.4,0.642791214161345,3.67460317460317,7.81278967716926,54,126,127
3,1,3.4,0.835429499914445,2.69354838709677,5.29150262212918,54,124,127
4,1,3.4,0.788609603498525,3.87826086956522,7.57685262177996,46,115,127
5,1,3.4,0.73965864214117,5.08181818181818,10.304897335292,41,110,127
1,2,3.4,0.761067644794397,3.28,5.95718054116207,51,125,127
2,2,3.4,0.764921276620856,3.176,5.87264846555623,53,125,127
3,2,3.4,0.844015517035542,2.83739837398374,4.88485297812392,50,123,127
4,2,3.4,0.839651063847045,3.21848739495798,6.00489995998366,46,119,127
5,2,3.4,0.844182267833469,4.2962962962963,8.05881160249106,38,108,127
1,3,3.4,0.835540285308262,2.92436974789916,5.5881026078896,49,119,127
2,3,3.4,0.833023179943976,2.85714285714286,5.57002783512198,52,119,127
3,3,3.4,0.8405908116079,2.83898305084746,5.46405821742318,51,118,127
4,3,3.4,0.804798990654853,3.48672566371681,6.4272649325568,43,113,127
5,3,3.4,0.819880903144886,3.57575757575758,6.71648055986996,37,99,127
1,4,3.4,0.809552165986353,3.02654867256637,6.46159518922228,49,113,127
2,4,3.4,0.809632789011475,3.00884955752212,6.49438150638246,52,113,127
3,4,3.4,0.804536191600761,3.07964601769912,6.54730911422152,52,113,127
4,4,3.4,0.790877716622028,3.37614678899083,6.79989206606191,46,109,127
5,4,3.4,0.818567534651137,3.24742268041237,6.33514172047924,39,97,127
1,5,3.4,0.838686004966432,3.03603603603604,6.34517621987453,48,111,127
2,5,3.4,0.85207207263816,2.67889908256881,5.9846899469787,54,109,127
3,5,3.4,0.849178116152154,2.79816513761468,6.04038397224134,51,109,127
4,5,3.4,0.818844957496915,3.13461538461538,6.23883618338204,43,104,127
5,5,3.4,0.82198060567877,3.34736842105263,6.41544189723842,38,95,127
1,6,3.4,0.841497916266884,2.72,5.66215506675683,37,100,127
2,6,3.4,0.851862179629983,2.45,5.61159513863928,48,100,127
3,6,3.4,0.843891492172125,2.67,5.77840808527747,45,100,127
4,6,3.4,0.799851630324483,3.18085106382979,6.49631646855158,38,94,127
5,6,3.4,0.804109655742335,3.12790697674419,6.14268330125645,34,86,127
1,7,3.4,0.896559745800371,2.29032258064516,3.93632108140507,28,93,127
2,7,3.4,0.90140723141484,1.95698924731183,3.79303266189385,38,93,127
3,7,3.4,0.903046852338583,1.95698924731183,3.91028420714469,41,93,127
4,7,3.4,0.864616337389127,2.34090909090909,4.52518206564915,35,88,127
5,7,3.4,0.835153398839858,2.63414634146342,4.95590310738175,31,82,127
1,8,3.4,0.881862386026102,2.4,4.11501316320292,29,90,127
2,8,3.4,0.886594145202652,2.12222222222222,4.0263024117807,38,90,127
3,8,3.4,0.889241875972975,2.05555555555556,4.07021702943058,41,90,127
4,8,3.4,0.842024206643393,2.41463414634146,4.72409495784449,35,82,127
5,8,3.4,0.820194049807568,2.76923076923077,5.17885246174409,31,78,127
1,9,3.4,0.881364580430029,2.91011235955056,5.27129176330931,25,89,127
2,9,3.4,0.881505179076231,2.46067415730337,5.1439939888479,37,89,127
3,9,3.4,0.882870089600366,2.46590909090909,5.19287098731608,37,88,127
4,9,3.4,0.884980060460462,2.46913580246914,5.32638436186973,35,81,127
5,9,3.4,0.77998727758603,3.58108108108108,8.98271613651401,31,74,127
1,10,3.4,0.893451286766712,2.74390243902439,4.94481743972365,26,82,127
2,10,3.4,0.892951772571905,2.27160493827161,4.83556781044199,36,81,127
3,10,3.4,0.887973027143605,2.325,4.90662817013884,35,80,127
4,10,3.4,0.893055758616168,2.19444444444444,4.94132236012453,32,72,127
5,10,3.4,0.902500722167327,2.43283582089552,5.21049457646232,28,67,127
1,11,3.4,0.87373660249413,2.7625,4.98372350757945,26,80,127
2,11,3.4,0.883588822592685,2.16666666666667,4.71359191253854,35,78,127
3,11,3.4,0.880462489327536,2.22077922077922,4.80935236075193,35,77,127
4,11,3.4,0.888299811540938,2.15277777777778,4.84051191048587,33,72,127
5,11,3.4,0.899705037181886,2.33846153846154,5.12910248559066,30,65,127
1,12,3.4,0.876591885882064,2.81159420289855,5.044727481472,24,69,127
2,12,3.4,0.893089751842486,2.07575757575758,4.63680924774785,32,66,127
3,12,3.4,0.885374396467158,2.16666666666667,4.71458086443246,31,66,127
4,12,3.4,0.886585696405042,2.109375,4.81047035122346,32,64,127
